make,model,make_model,branch,date_of_sale,month,is_late_to_pay,is_late_to_pay_word,payment_expected,payment_actual,payment_ratio,payment_full,payment_full_word
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,04/02/2021,February,0,NO,94296,94296,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,29/06/2021,June,0,NO,137580,137580,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,05/02/2021,February,0,NO,89194,89194,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Kisumu,29/03/2021,March,0,NO,88440,88440,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,26/03/2021,March,0,NO,95298,95298,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,19/05/2021,May,0,NO,105328,105328,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,08/01/2021,January,0,NO,87737,87737,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,21/04/2021,April,0,NO,100661,100661,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,12/04/2021,April,1,YES,135760,37872,27.89628757,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Migori,29/04/2021,April,0,NO,100474,100474,100,0,NO
Boxer,CT 125,Boxer CT 125,Kisumu,12/05/2021,May,0,NO,47250,47250,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,11/05/2021,May,0,NO,107021,107021,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Kisumu,14/04/2021,April,0,NO,65432,65432,100,0,NO
TVS,STAR 100CC KS,TVS STAR 100CC KS,Bungoma,26/04/2021,April,0,NO,96720,96720,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,17/04/2021,April,1,YES,110668,22728,20.53710196,1,YES
Boxer,BM X150,Boxer BM X150,Mombasa,09/01/2021,January,0,NO,87498,87498,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,12/02/2021,February,0,NO,91112,91112,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,08/01/2021,January,1,YES,103770,33300,32.09019948,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Migori,03/02/2021,February,0,NO,94296,94296,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,25/01/2021,January,0,NO,94278,94278,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,17/05/2021,May,0,NO,84570,84570,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,23/04/2021,April,0,NO,102983,102983,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Nairobi,15/03/2021,March,0,NO,94438,94438,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,15/01/2021,January,0,NO,79522,79522,100,0,NO
Boxer,BM 150,Boxer BM 150,Migori,12/04/2021,April,0,NO,124603,124603,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,16/04/2021,April,1,YES,105685,14000,13.246913,1,YES
TVS,HLX 150,TVS HLX 150,Nairobi,24/04/2021,April,0,NO,122355,122355,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,13/02/2021,February,0,NO,38371,38371,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,10/02/2021,February,0,NO,82194,82194,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,13/05/2021,May,0,NO,136316,136316,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,30/03/2021,March,0,NO,67482,67482,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,07/05/2021,May,0,NO,116196,116196,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,19/02/2021,February,1,YES,111914,23602,21.08940794,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,19/02/2021,February,0,NO,86527,86527,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,02/03/2021,March,0,NO,76457,76457,100,0,NO
Boxer,BM 100 ES,Boxer BM 100 ES,Bungoma,29/01/2021,January,0,NO,57586,57586,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,07/05/2021,May,0,NO,104770,104770,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,07/06/2021,June,0,NO,107671,107671,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,24/03/2021,March,0,NO,93194,93194,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,16/06/2021,June,0,NO,117248,117248,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,23/04/2021,April,0,NO,119409,119409,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,24/03/2021,March,0,NO,130561,130561,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,03/03/2021,March,0,NO,96866,96866,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,09/06/2021,June,0,NO,110668,110668,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/06/2021,June,0,NO,110887,110887,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,13/04/2021,April,0,NO,116435,116435,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,06/05/2021,May,0,NO,116848,116848,100,0,NO
Boxer,BM X150,Boxer BM X150,Mombasa,09/01/2021,January,0,NO,74932,74932,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,26/04/2021,April,0,NO,109855,109855,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,20/04/2021,April,0,NO,108751,108751,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,06/04/2021,April,0,NO,104491,104491,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,01/04/2021,April,0,NO,98008,98008,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,25/02/2021,February,0,NO,86527,86527,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,01/02/2021,February,0,NO,82521,82521,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,02/02/2021,February,0,NO,43156,43156,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,15/03/2021,March,0,NO,88376,88376,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,12/06/2021,June,0,NO,113742,113742,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,12/04/2021,April,0,NO,121246,121246,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,19/04/2021,April,0,NO,117572,117572,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Nairobi,08/01/2021,January,0,NO,74302,74302,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,12/04/2021,April,0,NO,114380,114380,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Migori,08/01/2021,January,1,YES,88636,31954,36.05081457,1,YES
Sonlink,125-A1,Sonlink 125-A1,Bungoma,15/02/2021,February,0,NO,73374,73374,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,15/05/2021,May,0,NO,109142,109142,100,0,NO
Boxer,BM 100,Boxer BM 100,Nairobi,23/04/2021,April,1,YES,105628,11684,11.06146098,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,24/06/2021,June,0,NO,135075,135075,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,22/04/2021,April,0,NO,113918,113918,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,19/04/2021,April,0,NO,117410,117410,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,28/01/2021,January,0,NO,96042,96042,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,14/01/2021,January,0,NO,81276,81276,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,12/04/2021,April,0,NO,117533,117533,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/02/2021,February,0,NO,85060,85060,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,26/05/2021,May,0,NO,106357,106357,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,26/04/2021,April,0,NO,111503,111503,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/03/2021,March,0,NO,89602,89602,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,24/03/2021,March,0,NO,98779,98779,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,17/05/2021,May,0,NO,106504,106504,100,0,NO
TVS,HLX 150,TVS HLX 150,Migori,07/06/2021,June,0,NO,81107,81107,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,16/04/2021,April,0,NO,115845,115845,100,0,NO
Boxer,BM X125,Boxer BM X125,Bungoma,19/06/2021,June,0,NO,121391,121391,100,0,NO
Boxer,BM X125,Boxer BM X125,Bungoma,27/01/2021,January,0,NO,85434,85434,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,28/05/2021,May,0,NO,134105,134105,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,28/05/2021,May,0,NO,110592,110592,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,20/04/2021,April,0,NO,118282,118282,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,15/04/2021,April,1,YES,140941,48990,34.75922549,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,13/02/2021,February,0,NO,84743,84743,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,23/01/2021,January,0,NO,56944,56944,100,0,NO
Boxer,BM 150,Boxer BM 150,Kisumu,03/02/2021,February,0,NO,101350,101350,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,21/04/2021,April,0,NO,102983,102983,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,18/01/2021,January,0,NO,82830,82830,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,26/03/2021,March,0,NO,102059,102059,100,0,NO
Sonlink,SL150-KDX,Sonlink SL150-KDX,Nairobi,11/03/2021,March,1,YES,99482,23855,23.97921232,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Mombasa,09/02/2021,February,0,NO,87310,87310,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,08/04/2021,April,1,YES,131491,29500,22.43499555,1,YES
Boxer,BM 100,Boxer BM 100,Kisumu,06/01/2021,January,0,NO,73973,73973,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,16/04/2021,April,0,NO,97612,97612,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,26/04/2021,April,0,NO,90164,90164,100,0,NO
Boxer,BM X125,Boxer BM X125,Mombasa,06/05/2021,May,0,NO,119402,119402,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,15/01/2021,January,0,NO,66666,66666,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,16/04/2021,April,1,YES,109739,21760,19.82886667,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,01/04/2021,April,0,NO,81197,81197,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Migori,05/01/2021,January,0,NO,78759,78759,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,12/04/2021,April,0,NO,114050,114050,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,03/06/2021,June,0,NO,112017,112017,100,0,NO
Sonlink,SL100-B,Sonlink SL100-B,Mombasa,02/03/2021,March,0,NO,69331,69331,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,07/04/2021,April,0,NO,96396,96396,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,04/02/2021,February,0,NO,98559,98559,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,09/01/2021,January,0,NO,6181,6181,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,12/05/2021,May,0,NO,125295,125295,100,0,NO
Boxer,BM X150,Boxer BM X150,Nairobi,24/04/2021,April,0,NO,100882,100882,100,0,NO
Sonlink,150-KB,Sonlink 150-KB,Mombasa,02/06/2021,June,0,NO,97359,97359,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Nairobi,06/03/2021,March,0,NO,70460,70460,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,03/05/2021,May,1,YES,135181,26504,19.60630562,1,YES
Boxer,BM 100,Boxer BM 100,Kisumu,21/04/2021,April,0,NO,100167,100167,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,08/04/2021,April,0,NO,123083,123083,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,22/02/2021,February,0,NO,44480,44480,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,01/02/2021,February,0,NO,91068,91068,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/03/2021,March,0,NO,90442,90442,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Bungoma,05/01/2021,January,0,NO,74346,74346,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,05/02/2021,February,0,NO,77953,77953,100,0,NO
Boxer,BM X150,Boxer BM X150,Nairobi,02/06/2021,June,1,YES,139627,14085,10.08759051,1,YES
Boxer,BM 100,Boxer BM 100,Migori,19/05/2021,May,0,NO,107656,107656,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,05/01/2021,January,0,NO,89856,89856,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,17/05/2021,May,0,NO,105976,105976,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,18/05/2021,May,0,NO,106057,106057,100,0,NO
Sonlink,150-M1,Sonlink 150-M1,Nairobi,14/06/2021,June,0,NO,108464,108464,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,12/04/2021,April,0,NO,79390,79390,100,0,NO
TVS,HLX 150,TVS HLX 150,Kisumu,01/02/2021,February,0,NO,90175,90175,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,22/04/2021,April,0,NO,119540,119540,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,24/05/2021,May,0,NO,126035,126035,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,07/04/2021,April,0,NO,107078,107078,100,0,NO
Boxer,BM 100,Boxer BM 100,Mombasa,11/06/2021,June,1,YES,110505,10170,9.203203475,1,YES
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,03/05/2021,May,0,NO,110539,110539,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,26/03/2021,March,0,NO,97953,97953,100,0,NO
Boxer,BM 100,Boxer BM 100,Mombasa,24/03/2021,March,0,NO,93761,93761,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,03/05/2021,May,0,NO,118970,118970,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,06/04/2021,April,0,NO,103725,103725,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Nairobi,22/06/2021,June,0,NO,124120,124120,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,09/02/2021,February,0,NO,97788,97788,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,06/05/2021,May,0,NO,101485,101485,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,13/04/2021,April,0,NO,102347,102347,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,22/05/2021,May,0,NO,123932,123932,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,16/04/2021,April,0,NO,99268,99268,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,15/01/2021,January,0,NO,97706,97706,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,12/04/2021,April,0,NO,112097,112097,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,10/06/2021,June,0,NO,133276,133276,100,0,NO
TVS,HLX 150,TVS HLX 150,Mombasa,21/05/2021,May,0,NO,124464,124464,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Kisumu,01/03/2021,March,0,NO,86527,86527,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,25/05/2021,May,0,NO,107368,107368,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,17/05/2021,May,0,NO,103448,103448,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,08/06/2021,June,0,NO,128860,128860,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,31/03/2021,March,0,NO,95904,95904,100,0,NO
Sonlink,150-KB,Sonlink 150-KB,Nairobi,05/05/2021,May,0,NO,99460,99460,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,24/02/2021,February,0,NO,104517,104517,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,29/03/2021,March,0,NO,112135,112135,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,15/04/2021,April,0,NO,110404,110404,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Migori,29/01/2021,January,0,NO,83593,83593,100,0,NO
Boxer,BM X150,Boxer BM X150,Mombasa,11/01/2021,January,0,NO,77378,77378,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,08/01/2021,January,0,NO,108140,108140,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,03/06/2021,June,0,NO,130559,130559,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,19/04/2021,April,0,NO,86186,86186,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,18/02/2021,February,0,NO,100850,100850,100,0,NO
Boxer,BM 150,Boxer BM 150,Mombasa,05/05/2021,May,0,NO,127847,127847,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,09/06/2021,June,0,NO,130559,130559,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,31/03/2021,March,0,NO,72933,72933,100,0,NO
Boxer,BM 100,Boxer BM 100,Mombasa,21/05/2021,May,0,NO,104960,104960,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,07/01/2021,January,0,NO,82562,82562,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,21/06/2021,June,0,NO,121488,121488,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,25/05/2021,May,0,NO,117116,117116,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,17/06/2021,June,0,NO,112469,112469,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Kisumu,20/04/2021,April,0,NO,118694,118694,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,14/06/2021,June,0,NO,133848,133848,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,06/01/2021,January,0,NO,75866,75866,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,04/01/2021,January,0,NO,73174,73174,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,24/05/2021,May,0,NO,116667,116667,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,12/06/2021,June,0,NO,132268,132268,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,09/06/2021,June,0,NO,134105,134105,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,09/01/2021,January,0,NO,96060,96060,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,12/04/2021,April,0,NO,102024,102024,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,08/02/2021,February,0,NO,74625,74625,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,06/04/2021,April,0,NO,128594,128594,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,02/02/2021,February,0,NO,99603,99603,100,0,NO
Boxer,BM X150,Boxer BM X150,Nairobi,20/05/2021,May,0,NO,130464,130464,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,13/05/2021,May,0,NO,130651,130651,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,19/05/2021,May,0,NO,103684,103684,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,09/03/2021,March,1,YES,99116,21228,21.41732919,1,YES
Boxer,BM 100,Boxer BM 100,Kisumu,05/02/2021,February,0,NO,79520,79520,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,05/05/2021,May,0,NO,108255,108255,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,23/03/2021,March,0,NO,102648,102648,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/02/2021,February,0,NO,84135,84135,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,22/02/2021,February,0,NO,86527,86527,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Mombasa,22/03/2021,March,0,NO,92480,92480,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,01/03/2021,March,0,NO,82332,82332,100,0,NO
Boxer,BM 150,Boxer BM 150,Bungoma,12/04/2021,April,0,NO,115241,115241,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,09/02/2021,February,0,NO,105842,105842,100,0,NO
Sonlink,150-M1,Sonlink 150-M1,Nairobi,11/06/2021,June,0,NO,109970,109970,100,0,NO
Boxer,BM X125,Boxer BM X125,Mombasa,24/05/2021,May,0,NO,116316,116316,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,03/05/2021,May,0,NO,104952,104952,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,08/03/2021,March,0,NO,54139,54139,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,29/05/2021,May,0,NO,103178,103178,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,27/04/2021,April,0,NO,119679,119679,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/02/2021,February,0,NO,87280,87280,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,29/03/2021,March,0,NO,124920,124920,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,15/02/2021,February,0,NO,80521,80521,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,04/01/2021,January,0,NO,70322,70322,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,03/06/2021,June,0,NO,118915,118915,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,11/03/2021,March,0,NO,94415,94415,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Mombasa,13/02/2021,February,0,NO,65968,65968,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,19/01/2021,January,0,NO,76459,76459,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,17/05/2021,May,0,NO,117116,117116,100,0,NO
Sonlink,150-KD,Sonlink 150-KD,Nairobi,07/04/2021,April,0,NO,97972,97972,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,26/04/2021,April,0,NO,107462,107462,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,23/02/2021,February,0,NO,95300,95300,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,22/02/2021,February,0,NO,97788,97788,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Nairobi,09/03/2021,March,1,YES,89924,26040,28.95778658,1,YES
Boxer,BM 100,Boxer BM 100,Migori,16/04/2021,April,0,NO,100293,100293,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,09/04/2021,April,0,NO,100259,100259,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,06/02/2021,February,0,NO,70336,70336,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,14/04/2021,April,0,NO,107078,107078,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,15/03/2021,March,0,NO,86219,86219,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,04/01/2021,January,0,NO,71206,71206,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,25/02/2021,February,0,NO,73620,73620,100,0,NO
Boxer,BM 100,Boxer BM 100,Kisumu,30/06/2021,June,0,NO,115279,115279,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,24/05/2021,May,0,NO,125906,125906,100,0,NO
Boxer,BM 150,Boxer BM 150,Kisumu,12/05/2021,May,0,NO,125070,125070,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,18/01/2021,January,0,NO,78181,78181,100,0,NO
Boxer,BM 100,Boxer BM 100,Bungoma,09/04/2021,April,0,NO,101446,101446,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,22/01/2021,January,0,NO,73262,73262,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,18/02/2021,February,0,NO,51274,51274,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,24/05/2021,May,0,NO,115477,115477,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,13/02/2021,February,0,NO,91101,91101,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,21/05/2021,May,0,NO,115270,115270,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,03/02/2021,February,0,NO,94296,94296,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,17/06/2021,June,0,NO,131545,131545,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,25/05/2021,May,0,NO,126260,126260,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Kisumu,06/04/2021,April,0,NO,107584,107584,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,15/05/2021,May,1,YES,119501,4906,4.105404976,1,YES
Sonlink,150-KA,Sonlink 150-KA,Nairobi,26/04/2021,April,0,NO,70126,70126,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,28/06/2021,June,0,NO,133476,133476,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Migori,01/04/2021,April,0,NO,113420,113420,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,12/02/2021,February,0,NO,82440,82440,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Bungoma,12/02/2021,February,0,NO,94060,94060,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Bungoma,13/05/2021,May,0,NO,123978,123978,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,04/02/2021,February,1,YES,136290,96975,71.15342285,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,26/01/2021,January,0,NO,102848,102848,100,0,NO
Sonlink,125-A2,Sonlink 125-A2,Bungoma,15/02/2021,February,0,NO,80736,80736,100,0,NO
TVS,HLX 150CC,TVS HLX 150CC,Nairobi,06/05/2021,May,1,YES,128664,23062,17.92420568,1,YES
TVS,HLX 150CC,TVS HLX 150CC,Mombasa,03/02/2021,February,0,NO,94509,94509,100,0,NO
TVS,HLX 150,TVS HLX 150,Nairobi,21/05/2021,May,1,YES,84129,3699,4.396819171,1,YES
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,15/02/2021,February,0,NO,81605,81605,100,0,NO
Boxer,BM 100,Boxer BM 100,Migori,06/05/2021,May,0,NO,106057,106057,100,0,NO
TVS,HLX 125CC,TVS HLX 125CC,Migori,24/03/2021,March,0,NO,111031,111031,100,0,NO
Boxer,BM 150,Boxer BM 150,Nairobi,23/04/2021,April,1,YES,134105,27860,20.77476604,1,YES
Boxer,BM 150,Boxer BM 150,Nairobi,16/06/2021,June,0,NO,133428,133428,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,30/04/2021,April,0,NO,104876,104876,100,0,NO
TVS,HLX 100CC,TVS HLX 100CC,Bungoma,17/02/2021,February,1,YES,97407,28714,29.47837424,1,YES
